Code,Name,County,PreK Region,Total Served by All Programs (unduplicated) 3s & 4s,Total Full Day Seats (unduplicated) 3s & 4s,Total Half Day Seats (unduplicated)  3s & 4s,Total UPK              (Half and Full Day),Half-Day UPK 3-Yr.-Olds,Half-Day UPK 4-Yr.-Olds,Total Half-Day UPK,Full-Day UPK 3-Yr.-Olds,Full-Day UPK 4-Yr.-Olds,Total Full-Day UPK,Total Conversions (other grants),Full-Day UPK 4-Yr.-Olds,Total Full-Day UPK,New Full-Day Seats,Conversion Seats,Total Seats Served by SUFDPK,New Full-Day Seats,Total Seats Served by Federal SUFDPK,New Full-Day Seats,Conversion Seats,Total Seats Served by SUFDPK,Total TPK              (Half and Full Day),Half-Day TPK 3-Yr.-Olds,Half-Day TPK 4-Yr.-Olds,Total Half-Day TPK,Full-Day TPK 3-Yr.-Olds,Full-Day TPK 4-Yr.-Olds,Total Full-Day TPK,Students Served in Half Day Slots,Students Served in Full Day Slots,2021-22 PROXY FOR UNSERVED FOUR-YEAR-OLDS,Percentage Served         2021-22
580201,THREE VILLAGE ,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,320,0%
580203,COMSEWOGUE    ,SUFFOLK,Long Island,116 ,87 ,29 ,58 ,0 ,29 ,29 ,0 ,29 ,29 ,0 ,58 ,58 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29 ,87 ,186,62%
580205,SACHEM        ,SUFFOLK,Long Island,371 ,371 ,0 ,111 ,0 ,0 ,0 ,0 ,111 ,111 ,0 ,260 ,260 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,371 ,579,64%
580206,PORT JEFFERSON,SUFFOLK,Long Island,37 ,37 ,0 ,37 ,0 ,0 ,0 ,0 ,37 ,37 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,42,88%
580207,MOUNT SINAI   ,SUFFOLK,Long Island,54 ,54 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,20 ,0 ,34 ,34 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,113,48%
580208,MILLER PLACE  ,SUFFOLK,Long Island,74 ,74 ,0 ,29 ,0 ,0 ,0 ,0 ,29 ,29 ,0 ,45 ,45 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,74 ,130,57%
580209,ROCKY POINT   ,SUFFOLK,Long Island,98 ,56 ,42 ,54 ,0 ,42 ,42 ,0 ,12 ,12 ,0 ,44 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,42 ,56 ,146,67%
580211,MIDDLE COUNTRY,SUFFOLK,Long Island,521 ,467 ,54 ,521 ,0 ,54 ,54 ,0 ,467 ,467 ,467 ,0 ,0 ,0 ,467 ,467 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,467 ,527,99%
580212,LONGWOOD      ,SUFFOLK,Long Island,288 ,288 ,0 ,112 ,0 ,0 ,0 ,0 ,112 ,112 ,0 ,176 ,176 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,288 ,464,62%
580224,PATCHOGUE-MEDF,SUFFOLK,Long Island,284 ,284 ,0 ,284 ,0 ,0 ,0 ,0 ,284 ,284 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,284 ,402,71%
580232,WILLIAM FLOYD ,SUFFOLK,Long Island,357 ,268 ,89 ,357 ,0 ,89 ,89 ,0 ,268 ,268 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,89 ,268 ,460,78%
580233,CENTER MORICHE,SUFFOLK,Long Island,70 ,70 ,0 ,32 ,0 ,0 ,0 ,0 ,32 ,32 ,0 ,38 ,38 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,70 ,90,78%
580234,EAST MORICHES ,SUFFOLK,Long Island,43 ,41 ,2 ,43 ,0 ,2 ,2 ,0 ,41 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,41 ,59,73%
580235,SOUTH COUNTRY ,SUFFOLK,Long Island,137 ,104 ,33 ,137 ,0 ,33 ,33 ,0 ,104 ,104 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,104 ,231,59%
580301,EAST HAMPTON  ,SUFFOLK,Long Island,57 ,57 ,0 ,57 ,0 ,0 ,0 ,0 ,57 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,57 ,51,100%
580303,AMAGANSETT    ,SUFFOLK,Long Island,9 ,9 ,0 ,9 ,0 ,0 ,0 ,0 ,9 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,9,100%
580304,SPRINGS       ,SUFFOLK,Long Island,97 ,97 ,0 ,55 ,0 ,0 ,0 ,1 ,54 ,55 ,0 ,0 ,0 ,0 ,0 ,0 ,42 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,96 ,50,100%
580305,SAG HARBOR    ,SUFFOLK,Long Island,20 ,20 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,45,44%
580306,MONTAUK       ,SUFFOLK,Long Island,13 ,13 ,0 ,13 ,0 ,0 ,0 ,0 ,13 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,21,62%
580401,ELWOOD        ,SUFFOLK,Long Island,41 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,41 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,41 ,100,41%
580402,COLD SPRING HA,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,89,0%
580403,HUNTINGTON    ,SUFFOLK,Long Island,160 ,160 ,0 ,62 ,0 ,0 ,0 ,0 ,62 ,62 ,0 ,98 ,98 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,160 ,251,64%
580404,NORTHPORT     ,SUFFOLK,Long Island,149 ,137 ,12 ,44 ,0 ,12 ,12 ,0 ,32 ,32 ,0 ,105 ,105 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,137 ,272,55%
580405,HALF HOLLOW HI,SUFFOLK,Long Island,244 ,244 ,0 ,106 ,0 ,0 ,0 ,0 ,106 ,106 ,0 ,138 ,138 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,244 ,396,62%
580406,HARBORFIELDS  ,SUFFOLK,Long Island,68 ,36 ,32 ,48 ,0 ,32 ,32 ,0 ,16 ,16 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,36 ,186,37%
580410,COMMACK       ,SUFFOLK,Long Island,223 ,109 ,114 ,127 ,0 ,114 ,114 ,0 ,13 ,13 ,0 ,96 ,96 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,114 ,109 ,275,81%
580413,S. HUNTINGTON ,SUFFOLK,Long Island,154 ,132 ,22 ,65 ,4 ,18 ,22 ,0 ,43 ,43 ,0 ,89 ,89 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,132 ,343,44%
580501,BAY SHORE     ,SUFFOLK,Long Island,314 ,314 ,0 ,92 ,0 ,0 ,0 ,0 ,92 ,92 ,1 ,0 ,0 ,222 ,1 ,223 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,314 ,341,92%
580502,ISLIP         ,SUFFOLK,Long Island,82 ,82 ,0 ,29 ,0 ,0 ,0 ,0 ,29 ,29 ,0 ,53 ,53 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,82 ,142,58%
580503,EAST ISLIP    ,SUFFOLK,Long Island,120 ,120 ,0 ,41 ,0 ,0 ,0 ,0 ,41 ,41 ,0 ,79 ,79 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,120 ,196,61%
580504,SAYVILLE      ,SUFFOLK,Long Island,74 ,74 ,0 ,28 ,0 ,0 ,0 ,0 ,28 ,28 ,0 ,46 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,74 ,122,61%
580505,BAYPORT BLUE P,SUFFOLK,Long Island,66 ,66 ,0 ,22 ,0 ,0 ,0 ,0 ,22 ,22 ,0 ,44 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,66 ,113,58%
580506,HAUPPAUGE     ,SUFFOLK,Long Island,117 ,117 ,0 ,51 ,0 ,0 ,0 ,0 ,51 ,51 ,0 ,66 ,66 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,117 ,205,57%
580507,CONNETQUOT    ,SUFFOLK,Long Island,190 ,190 ,0 ,74 ,0 ,0 ,0 ,0 ,74 ,74 ,0 ,116 ,116 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,190 ,285,67%
580509,WEST ISLIP    ,SUFFOLK,Long Island,222 ,222 ,0 ,159 ,0 ,0 ,0 ,0 ,159 ,159 ,0 ,63 ,63 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,222 ,258,86%
580512,BRENTWOOD     ,SUFFOLK,Long Island,826 ,753 ,73 ,690 ,0 ,73 ,73 ,2 ,615 ,617 ,0 ,0 ,0 ,136 ,0 ,136 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,73 ,751 ,1019,81%
580513,CENTRAL ISLIP ,SUFFOLK,Long Island,283 ,106 ,177 ,272 ,0 ,177 ,177 ,1 ,94 ,95 ,22 ,0 ,0 ,11 ,22 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,177 ,105 ,457,62%
580514,FIRE ISLAND   ,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,0%
580601,SHOREHAM-WADIN,SUFFOLK,Long Island,77 ,77 ,0 ,45 ,0 ,0 ,0 ,0 ,45 ,45 ,0 ,32 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,77 ,104,74%
580602,RIVERHEAD     ,SUFFOLK,Long Island,271 ,98 ,173 ,211 ,0 ,173 ,173 ,0 ,38 ,38 ,0 ,0 ,0 ,0 ,0 ,0 ,60 ,60 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,173 ,98 ,372,73%
580701,SHELTER ISLAND,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,0%
580801,SMITHTOWN     ,SUFFOLK,Long Island,250 ,250 ,0 ,79 ,0 ,0 ,0 ,0 ,79 ,79 ,0 ,171 ,171 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,250 ,452,55%
580805,KINGS PARK    ,SUFFOLK,Long Island,54 ,54 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,3 ,0 ,51 ,51 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,158,34%
580901,REMSENBURG    ,SUFFOLK,Long Island,15 ,1 ,14 ,15 ,0 ,14 ,14 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,1 ,32,47%
580902,WESTHAMPTON BE,SUFFOLK,Long Island,26 ,26 ,0 ,26 ,0 ,0 ,0 ,0 ,26 ,26 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,33,79%
580903,QUOGUE        ,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,0%
580905,HAMPTON BAYS  ,SUFFOLK,Long Island,35 ,0 ,35 ,35 ,1 ,34 ,35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,98,35%
580906,SOUTHAMPTON   ,SUFFOLK,Long Island,54 ,54 ,0 ,54 ,0 ,0 ,0 ,1 ,53 ,54 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,53 ,79,67%
580909,BRIDGEHAMPTON ,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30,0%
580912,EASTPORT-SOUTH,SUFFOLK,Long Island,80 ,80 ,0 ,24 ,0 ,0 ,0 ,0 ,24 ,24 ,0 ,56 ,56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,128,63%
580913,TUCKAHOE COMMO,SUFFOLK,Long Island,21 ,21 ,0 ,21 ,0 ,0 ,0 ,0 ,21 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,22,95%
580917,EAST QUOGUE   ,SUFFOLK,Long Island,25 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,39,64%
581002,OYSTERPONDS   ,SUFFOLK,Long Island,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,0%
581004,FISHERS ISLAND,SUFFOLK,Long Island,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1,100%
581005,SOUTHOLD      ,SUFFOLK,Long Island,22 ,22 ,0 ,22 ,0 ,0 ,0 ,0 ,22 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22 ,32,69%
581010,GREENPORT     ,SUFFOLK,Long Island,20 ,20 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,40,50%
581012,MATTITUCK-CUTC,SUFFOLK,Long Island,33 ,0 ,33 ,33 ,1 ,32 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,50,64%
590501,FALLSBURGH    ,SULLIVAN,Hudson Valley,40 ,40 ,0 ,15 ,0 ,0 ,0 ,0 ,15 ,15 ,0 ,25 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,103,39%
590801,ELDRED        ,SULLIVAN,Hudson Valley,23 ,23 ,0 ,23 ,0 ,0 ,0 ,0 ,23 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,49,47%
590901,LIBERTY       ,SULLIVAN,Hudson Valley,76 ,36 ,40 ,76 ,0 ,40 ,40 ,0 ,36 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,36 ,107,71%
591201,TRI VALLEY    ,SULLIVAN,Hudson Valley,47 ,47 ,0 ,23 ,0 ,0 ,0 ,0 ,23 ,23 ,0 ,0 ,0 ,24 ,0 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,44,100%
591301,ROSCOE        ,SULLIVAN,Hudson Valley,16 ,16 ,0 ,16 ,0 ,0 ,0 ,0 ,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,11,100%
591302,LIVINGSTON MAN,SULLIVAN,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22,0%
591401,MONTICELLO    ,SULLIVAN,Hudson Valley,167 ,167 ,0 ,167 ,0 ,0 ,0 ,66 ,101 ,167 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,101 ,193,52%
591502,SULLIVAN WEST (Jeff Youngsville),SULLIVAN,Hudson Valley,61 ,61 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61 ,61 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61 ,68,90%
600101,WAVERLY       ,TIOGA,Southern Tier,101 ,101 ,0 ,101 ,0 ,0 ,0 ,38 ,63 ,101 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,63 ,81,78%
600301,CANDOR        ,TIOGA,Southern Tier,36 ,36 ,0 ,36 ,0 ,0 ,0 ,0 ,36 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,42,86%
600402,NEWARK VALLEY ,TIOGA,Southern Tier,47 ,47 ,0 ,47 ,0 ,0 ,0 ,0 ,47 ,47 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,56,84%
600601,OWEGO-APALACHI,TIOGA,Southern Tier,74 ,74 ,0 ,74 ,0 ,0 ,0 ,0 ,74 ,74 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,74 ,98,76%
600801,SPENCER VAN ET,TIOGA,Southern Tier,55 ,55 ,0 ,55 ,0 ,0 ,0 ,19 ,36 ,55 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,39,92%
600903,TIOGA         ,TIOGA,Southern Tier,32 ,32 ,0 ,32 ,0 ,0 ,0 ,0 ,32 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,29,100%
610301,DRYDEN        ,TOMPKINS,Southern Tier,54 ,54 ,0 ,54 ,0 ,0 ,0 ,0 ,54 ,54 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,86,63%
610501,GROTON        ,TOMPKINS,Southern Tier,68 ,43 ,25 ,68 ,25 ,0 ,25 ,0 ,43 ,43 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,43 ,38,100%
610600,ITHACA        ,TOMPKINS,Southern Tier,176 ,176 ,0 ,176 ,0 ,0 ,0 ,1 ,175 ,176 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,175 ,300,58%
610801,LANSING       ,TOMPKINS,Southern Tier,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,56,32%
610901,NEWFIELD      ,TOMPKINS,Southern Tier,38 ,38 ,0 ,38 ,0 ,0 ,0 ,0 ,38 ,38 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,35,100%
611001,TRUMANSBURG   ,TOMPKINS,Southern Tier,37 ,37 ,0 ,37 ,0 ,0 ,0 ,0 ,37 ,37 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,55,67%
620600,KINGSTON      ,ULSTER,Hudson Valley,329 ,302 ,27 ,329 ,0 ,27 ,27 ,48 ,254 ,302 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,254 ,381,74%
620803,HIGHLAND      ,ULSTER,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,75,0%
620901,RONDOUT VALLEY,ULSTER,Hudson Valley,93 ,90 ,3 ,93 ,0 ,3 ,3 ,30 ,60 ,90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,60 ,109,58%
621001,MARLBORO      ,ULSTER,Hudson Valley,44 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44 ,98,45%
621101,NEW PALTZ     ,ULSTER,Hudson Valley,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,103,16%
621201,ONTEORA       ,ULSTER,Hudson Valley,35 ,31 ,4 ,15 ,0 ,4 ,4 ,0 ,11 ,11 ,0 ,0 ,0 ,20 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,31 ,46,76%
621601,SAUGERTIES    ,ULSTER,Hudson Valley,81 ,81 ,0 ,81 ,0 ,0 ,0 ,0 ,81 ,81 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,81 ,153,53%
621801,WALLKILL      ,ULSTER,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,132,0%
622002,ELLENVILLE    ,ULSTER,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,69,0%
630101,BOLTON        ,WARREN,Capital District,15 ,0 ,15 ,15 ,0 ,15 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,11,100%
630202,NORTH WARREN  ,WARREN,Capital District,16 ,16 ,0 ,16 ,0 ,0 ,0 ,0 ,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,31,52%
